TIMESTAMPms	M4ATTITUDEroll	M4ATTITUDErollspeed
26145	3.274822235107422e-02	1.156841404736042e-03
26157	3.274584189057350e-02	4.729228094220161e-04
26169	3.273462504148483e-02	1.389953773468733e-03
26185	3.273812681436539e-02	1.888772007077932e-03
26197	3.275297582149506e-02	2.648324239999056e-03
26209	3.275326639413834e-02	1.410254277288914e-03
26221	3.274363279342651e-02	-2.076756209135056e-04
26233	3.275072574615479e-02	1.913692802190781e-03
26245	3.275577351450920e-02	7.741851732134819e-04
26257	3.276195749640465e-02	1.769117079675198e-03
26269	3.276678547263145e-02	2.324252855032682e-03
26281	3.278221562504768e-02	6.227600388228893e-04
26293	3.278151154518127e-02	1.059333328157663e-03
26305	3.279027342796326e-02	1.771676819771528e-03
26317	3.278975561261177e-02	8.405507542192936e-04
26329	3.279060497879982e-02	1.339247450232506e-03
26341	3.279569372534752e-02	1.824215985834599e-03
26353	3.279251232743263e-02	2.439832314848900e-04
26365	3.279719129204750e-02	2.257368993014097e-03
26377	3.279034793376923e-02	6.041862070560455e-05
26389	3.279591724276543e-02	2.142345067113638e-03
26401	3.281372040510178e-02	3.221041988581419e-03
26413	3.281765431165695e-02	7.737167179584503e-04
26425	3.282099589705467e-02	7.606218568980694e-04
26437	3.282587602734566e-02	1.801524311304092e-03
26449	3.284260630607605e-02	3.051696810871363e-03
26461	3.284897655248642e-02	7.611941546201706e-04
26474	3.284281119704247e-02	1.304967794567347e-03
26486	3.284313902258873e-02	5.598585121333599e-04
26498	3.283994272351265e-02	5.335467867553234e-04
26510	3.284027054905891e-02	7.086270488798618e-04
26522	3.283518925309181e-02	2.831411547958851e-04
26534	3.282539173960686e-02	2.837358042597771e-04
26546	3.283823281526566e-02	1.855328679084778e-03
26558	3.284524008631706e-02	1.790236681699753e-03
26570	3.284493461251259e-02	7.607839070260525e-04
26582	3.284740447998047e-02	1.337936613708735e-03
26594	3.284906595945358e-02	1.327017322182655e-03
26606	3.284960612654686e-02	1.212001778185368e-03
26618	3.283797949552536e-02	-6.725457496941090e-04
26630	3.283371031284332e-02	-1.910342834889889e-04
26642	3.283343464136124e-02	1.129322219640017e-03
26654	3.283397853374481e-02	8.740741759538651e-04
26666	3.285181522369385e-02	1.566994935274124e-03
26678	3.285925462841988e-02	7.745018228888512e-04
26690	3.285917267203331e-02	7.352000102400780e-04
26702	3.285954892635345e-02	1.077239401638508e-03
26714	3.285909816622734e-02	1.163340639322996e-03
26726	3.286328166723251e-02	1.307284925132990e-03
26738	3.286845982074738e-02	1.836743205785751e-03
26750	3.286346420645714e-02	4.518046043813229e-04
26762	3.286262601613998e-02	1.511236652731895e-03
26774	3.285369649529457e-02	-1.791510730981827e-04
26786	3.285026177763939e-02	4.687546752393246e-04
26798	3.285083174705505e-02	8.521541021764278e-04
26810	3.285533189773560e-02	1.029006205499172e-03
26822	3.285403549671173e-02	8.801105432212353e-04
26834	3.285770118236542e-02	1.392903272062540e-03
26846	3.286214545369148e-02	9.987191297113895e-04
26858	3.287541121244431e-02	1.517018768936396e-03
26870	3.287843614816666e-02	1.136233098804951e-03
26882	3.288403153419495e-02	8.393931202590466e-04
26894	3.287595883011818e-02	8.798697963356972e-04
26906	3.287465870380402e-02	7.534152828156948e-04
26914	3.287945687770844e-02	1.815570984035730e-03
26926	3.288819640874863e-02	1.309928484261036e-04
26938	3.287310153245926e-02	-2.227448858320713e-04
26950	3.287567570805550e-02	4.437952302396297e-04
26962	3.286878764629364e-02	4.608291201293468e-04
26974	3.287182375788689e-02	1.475627534091473e-03
26986	3.287326544523239e-02	6.422549486160278e-04
26998	3.287505358457565e-02	7.714093662798405e-04
27010	3.286380320787430e-02	4.114350304007530e-05
27018	3.285594657063484e-02	-1.846808008849621e-04
27034	3.286686912178993e-02	7.895641028881073e-04
27046	3.286739438772202e-02	2.077217213809490e-04
27058	3.286648541688919e-02	8.178241550922394e-04
27070	3.287438675761223e-02	1.685997471213341e-03
27082	3.287663310766220e-02	7.322365418076515e-04
27094	3.288486227393150e-02	2.406984101980925e-03
27106	3.288700804114342e-02	8.767987601459026e-04
27118	3.288131207227707e-02	-1.972075551748276e-05
27130	3.287773951888084e-02	7.703499868512154e-04
27142	3.287514299154282e-02	7.703262381255627e-04
27154	3.287445381283760e-02	1.307568512856960e-03
27166	3.288731351494789e-02	2.423537429422140e-03
27178	3.288877755403519e-02	7.041334174573421e-04
27190	3.288558125495911e-02	4.981299862265587e-04
27202	3.288901597261429e-02	1.366268377751112e-03
27214	3.288700059056282e-02	7.241531275212765e-04
27226	3.288847208023071e-02	1.329354941844940e-03
27238	3.289149701595306e-02	5.127210170030594e-04
27250	3.289151936769485e-02	1.459666527807713e-03
27262	3.289127349853516e-02	1.042529009282589e-03
27274	3.288799896836281e-02	7.535628974437714e-04
27286	3.287957608699799e-02	-2.890145406126976e-04
27298	3.287761658430099e-02	7.916339673101902e-04
27310	3.287145495414734e-02	-2.498109824955463e-04
27322	3.286270424723625e-02	5.960566923022270e-04
27335	3.288419917225838e-02	1.787508837878704e-03
27347	3.288591653108597e-02	1.297653652727604e-03
27359	3.288133442401886e-02	4.801037721335888e-04
27372	3.288061171770096e-02	7.004700601100922e-04
27384	3.287921100854874e-02	9.941118769347668e-04
27396	3.288294374942780e-02	1.715717371553183e-03
27408	3.287778422236443e-02	7.007303647696972e-04
27420	3.288083896040916e-02	1.197708770632744e-03
27436	3.287134319543839e-02	3.098542802035809e-04
27448	3.288188949227333e-02	1.960797235369682e-03
27460	3.288733959197998e-02	6.604632362723351e-04
27472	3.289134800434113e-02	1.190049573779106e-03
27484	3.288870304822922e-02	7.117977365851402e-04
27496	3.289146348834038e-02	1.725988928228617e-03
27508	3.289470076560974e-02	1.264567021280527e-03
27520	3.289972990751266e-02	1.513842027634382e-03
27532	3.289854899048805e-02	8.025220595300198e-04
27544	3.289788961410522e-02	1.805049367249012e-03
27557	3.290588408708572e-02	1.512446906417608e-03
27569	3.289722651243210e-02	2.376469783484936e-04
27581	3.288606926798820e-02	-3.000171855092049e-04
27593	3.288322687149048e-02	7.616239599883556e-04
27605	3.287421911954880e-02	-3.075427375733852e-04
27617	3.287151083350182e-02	5.486770533025265e-04
27629	3.287487849593163e-02	7.285312749445438e-04
27641	3.286458179354668e-02	5.411617457866669e-04
27653	3.286008164286613e-02	1.868003513664007e-03
27665	3.285886347293854e-02	9.260717779397964e-04
27677	3.285708650946617e-02	1.636454835534096e-04
27689	3.286100551486015e-02	1.808654051274061e-03
27701	3.285912424325943e-02	1.220367848873138e-04
27713	3.284498304128647e-02	-2.967943437397480e-04
27725	3.283560648560524e-02	-7.182639092206955e-05
27737	3.283403441309929e-02	6.931507959961891e-04
27749	3.283626586198807e-02	1.362774986773729e-03
27761	3.282968699932098e-02	-3.697583451867104e-04
27773	3.282958269119263e-02	1.365312840789557e-03
27786	3.283393010497093e-02	1.708970405161381e-03
27798	3.283589333295822e-02	1.760364510118961e-03
27810	3.283861652016640e-02	8.435761556029320e-04
27822	3.283786401152611e-02	1.388962846249342e-03
27834	3.284528478980064e-02	7.107085548341274e-04
27846	3.285384550690651e-02	1.667411997914314e-03
27858	3.284764662384987e-02	-2.591488882899284e-04
27870	3.284148126840591e-02	3.569433465600014e-05
27882	3.284509479999542e-02	1.055963337421417e-03
27894	3.284934908151627e-02	2.025164198130369e-03
27906	3.285517171025276e-02	8.695130236446857e-04
27918	3.285958990454674e-02	2.713971771299839e-04
27931	3.285614028573036e-02	1.070011872798204e-03
27943	3.285782784223557e-02	1.189235132187605e-03
27955	3.285641223192215e-02	1.332881394773722e-03
27967	3.286310657858849e-02	1.526959240436554e-03
27983	3.285662457346916e-02	5.106227472424507e-04
27995	3.285475820302963e-02	1.863709185272455e-03
28003	3.284487128257751e-02	-5.768886767327785e-04
28015	3.284126520156860e-02	7.551149465143681e-04
28027	3.284154832363129e-02	1.233726739883423e-03
28039	3.284236788749695e-02	1.297185197472572e-03
28051	3.284234926104546e-02	9.538619779050350e-04
28063	3.284060955047607e-02	9.699263609945774e-04
28075	3.285571187734604e-02	2.558586187660694e-03
28087	3.284944593906403e-02	-6.235204637050629e-05
28099	3.285378217697144e-02	1.237771939486265e-03
28111	3.284390643239021e-02	-6.468566134572029e-04
28123	3.283844143152237e-02	8.387421257793903e-04
28135	3.282894194126129e-02	2.172314561903477e-04
28147	3.283292055130005e-02	1.735561992973089e-03
28163	3.284372389316559e-02	1.217749435454607e-03
28175	3.283496946096420e-02	7.187211886048317e-04
28187	3.283527493476868e-02	9.532985277473927e-04
28199	3.283495828509331e-02	2.660341560840607e-04
28209	3.283255174756050e-02	7.509314455091953e-04
28221	3.283238783478737e-02	7.700449787080288e-04
28237	3.281339630484581e-02	-7.434869185090065e-04
28249	3.281405940651894e-02	7.366109639406204e-04
28257	3.282258287072182e-02	2.455868292599916e-03
28269	3.282517194747925e-02	9.681908413767815e-04
28281	3.282633051276207e-02	5.762265063822269e-04
28293	3.281186148524284e-02	2.579833380877972e-04
28305	3.282187506556511e-02	1.704778522253036e-03
28317	3.281515464186668e-02	3.226366825401783e-04
28329	3.282158076763153e-02	1.398040913045406e-03
28341	3.281337022781372e-02	-3.794352523982525e-04
28353	3.281135112047195e-02	8.737687021493912e-04
28369	3.281483799219131e-02	1.464186701923609e-03
28377	3.281623870134354e-02	7.275883108377457e-04
28389	3.281792998313904e-02	6.617857143282890e-04
28401	3.281631693243980e-02	-2.743764780461788e-04
28413	3.281962499022484e-02	1.113614067435265e-03
28425	3.282118588685989e-02	7.535694167017937e-04
28437	3.281637653708458e-02	1.465729437768459e-04
28449	3.280838578939438e-02	1.052197068929672e-03
28461	3.281028196215630e-02	3.708801232278347e-04
28477	3.281177952885628e-02	1.888831146061420e-03
28485	3.282258287072182e-02	1.472879666835070e-03
28497	3.281690552830696e-02	7.314207032322884e-04
28509	3.282364830374718e-02	1.808037981390953e-03
28521	3.282547369599342e-02	8.043176494538784e-04
28533	3.283653408288956e-02	1.881296746432781e-03
28545	3.284683078527451e-02	7.385094650089741e-04
28557	3.284949436783791e-02	9.491289965808392e-04
28569	3.285392373800278e-02	1.010688953101635e-03
28581	3.285738080739975e-02	1.532189082354307e-03
28593	3.285535797476768e-02	2.189096994698048e-04
28605	3.285543620586395e-02	1.695620361715555e-03
28617	3.285300359129906e-02	7.039830088615417e-04
28629	3.284684941172600e-02	6.351303309202194e-04
28642	3.284288942813873e-02	9.113876149058342e-04
28654	3.284523263573647e-02	1.060710288584232e-03
28667	3.284899517893791e-02	6.760475225746632e-04
28679	3.285476565361023e-02	1.797214616090059e-03
28691	3.286761045455933e-02	2.420859411358833e-03
28703	3.286466747522354e-02	-1.251325011253357e-05
28715	3.286431729793549e-02	7.208748720586300e-04
28727	3.287076577544212e-02	1.364446245133877e-03
28739	3.287272155284882e-02	1.719560939818621e-03
28751	3.286409750580788e-02	-3.224881365895271e-04
28763	3.287022560834885e-02	1.441264525055885e-03
28775	3.286914527416229e-02	6.324998103082180e-04
28787	3.286006301641464e-02	1.053621061146259e-03
28799	3.286977484822273e-02	1.747972797602415e-03
28811	3.286233916878700e-02	8.027278818190098e-04
28823	3.285745903849602e-02	3.735693171620369e-04
28835	3.284599259495735e-02	-3.261524252593517e-04
28847	3.283852711319923e-02	6.365184672176838e-04
28859	3.283919766545296e-02	1.009061466902494e-03
28871	3.283395990729332e-02	-1.318873837590218e-04
28883	3.284115344285965e-02	1.731154508888721e-03
28895	3.284256532788277e-02	4.420266486704350e-04
28907	3.283867985010147e-02	6.881626322865486e-04
28919	3.284519165754318e-02	9.539593011140823e-04
28931	3.283957391977310e-02	4.206993617117405e-04
28943	3.283580392599106e-02	1.117622014135122e-03
28955	3.284020349383354e-02	1.158310566097498e-03
28967	3.284864127635956e-02	9.328983724117279e-04
28979	3.285155445337296e-02	5.210461094975471e-04
28991	3.284848853945732e-02	7.066032849252224e-04
29003	3.284453600645065e-02	1.508016604930162e-03
29015	3.285058215260506e-02	1.488222740590572e-03
29027	3.285808488726616e-02	8.771484717726707e-04
29039	3.286064043641090e-02	1.220541074872017e-03
29051	3.286080062389374e-02	7.768333889544010e-04
29059	3.285934776067734e-02	7.961629889905453e-04
29071	3.285529091954231e-02	7.304507307708263e-04
29083	3.285672515630722e-02	7.307375781238079e-04
29095	3.285771608352661e-02	7.514813914895058e-04
29107	3.286641463637352e-02	1.261657569557428e-03
29119	3.286520391702652e-02	1.154782716184855e-03
29131	3.285427764058113e-02	1.384655013680458e-03
29143	3.286010399460793e-02	2.911817282438278e-04
29155	3.285286948084831e-02	2.636350691318512e-04
29167	3.285869583487511e-02	1.384187489748001e-04
29179	3.285637870430946e-02	6.829914636909962e-04
29195	3.285361453890800e-02	6.958195008337498e-04
29207	3.285352140665054e-02	6.415043026208878e-04
29219	3.285244852304459e-02	1.790237613022327e-03
29231	3.285018354654312e-02	6.171562708914280e-04
29243	3.285410627722740e-02	6.610099226236343e-04
29255	3.284834325313568e-02	9.190947748720646e-04
29267	3.285044804215431e-02	1.682107802480459e-03
29279	3.285936266183853e-02	1.191707793623209e-03
29291	3.286044672131538e-02	4.184562712907791e-04
29300	3.285649791359901e-02	7.055941969156265e-04
29313	3.285281732678413e-02	7.304074242711067e-04
29325	3.285615891218185e-02	1.110783312469721e-03
29337	3.286271169781685e-02	1.149417832493782e-03
29349	3.287061676383018e-02	1.454215962439775e-03
29361	3.286136314272881e-02	-3.380314446985722e-04
29373	3.285012021660805e-02	3.981939516961575e-04
29385	3.284688666462898e-02	6.576180458068848e-04
29397	3.283880278468132e-02	9.771953336894512e-04
29409	3.285359963774681e-02	3.536501899361610e-04
29425	3.284376487135887e-02	-1.729717478156090e-04
29433	3.284252062439919e-02	7.651220075786114e-04
29445	3.284060209989548e-02	3.637620247900486e-04
29457	3.284459933638573e-02	1.777199562638998e-03
29469	3.286011517047882e-02	6.691929884254932e-04
29481	3.285493701696396e-02	8.536535315215588e-04
29493	3.284514695405960e-02	7.695751264691353e-05
29505	3.284858912229538e-02	1.723628491163254e-03
29517	3.285273909568787e-02	-1.981011591851711e-04
29529	3.284488618373871e-02	5.549006164073944e-04
29541	3.284533694386482e-02	1.023714430630207e-04
29553	3.284309804439545e-02	2.171229571104050e-04
29569	3.283557295799255e-02	-2.752072177827358e-04
29581	3.282766789197922e-02	7.577207870781422e-04
29589	3.283990547060966e-02	2.408735454082489e-03
29601	3.284972161054611e-02	1.510036177933216e-03
29613	3.284578025341034e-02	3.938004374504089e-04
29625	3.283681720495224e-02	7.390980608761311e-04
29637	3.283895552158356e-02	7.189428433775902e-04
29649	3.284170851111412e-02	1.077903434634209e-03
29661	3.284237906336784e-02	2.279541920870543e-03
29673	3.284615650773048e-02	7.250616326928139e-04
29685	3.285058587789536e-02	1.675163861364126e-03
29697	3.286068513989449e-02	1.801016274839640e-03
29709	3.286294639110565e-02	5.458979867398739e-04
29721	3.286877274513245e-02	1.712229568511248e-03
29733	3.287096321582794e-02	1.300411764532328e-03
29745	3.287382796406746e-02	9.131738916039467e-04
29757	3.287883475422859e-02	8.736434392631054e-04
29769	3.288116678595543e-02	-1.944378018379211e-04
29781	3.287696093320847e-02	6.424509920179844e-04
29793	3.287160769104958e-02	7.480327039957047e-04
29805	3.286589682102203e-02	-2.824328839778900e-05
29817	3.286755830049515e-02	1.498818863183260e-03
29829	3.286791965365410e-02	7.682731375098228e-04
29841	3.287433460354805e-02	9.722798131406307e-04
29849	3.287700191140175e-02	9.331740438938141e-04
29862	3.287887573242188e-02	7.663248106837273e-05
29874	3.287505358457565e-02	7.135528139770031e-04
29886	3.288346529006958e-02	1.827616710215807e-03
29898	3.288079798221588e-02	1.522997859865427e-03
29910	3.287499770522118e-02	5.733496509492397e-04
29922	3.286827728152275e-02	7.522720843553543e-04
29934	3.286932781338692e-02	-8.742325007915497e-06
29946	3.286818414926529e-02	1.030546613037586e-03
29958	3.286509215831757e-02	-2.581281587481499e-04
29970	3.286232426762581e-02	3.290656022727489e-04
29982	3.285877779126167e-02	7.565547712147236e-04
29994	3.285600244998932e-02	9.568082168698311e-04
30006	3.285956755280495e-02	9.850133210420609e-04
30018	3.285818547010422e-02	7.287231273949146e-04
30030	3.285581618547440e-02	-1.867110840976238e-04
30042	3.285364434123039e-02	7.673711515963078e-04
30054	3.286285325884819e-02	1.751421019434929e-03
30066	3.287451341748238e-02	1.757531892508268e-03
30078	3.288554772734642e-02	1.789459027349949e-03
30090	3.288591280579567e-02	6.740284152328968e-04
30102	3.288409858942032e-02	-1.055104658007622e-04
30110	3.288491070270538e-02	9.604417718946934e-04
30126	3.288484737277031e-02	7.360572926700115e-04
30138	3.288745135068893e-02	1.440809573978186e-03
30150	3.289300575852394e-02	2.148984931409359e-04
30162	3.289978206157684e-02	6.999196484684944e-04
30174	3.289068862795830e-02	7.581249810755253e-04
30186	3.289074450731277e-02	1.757715828716755e-03
30198	3.290614485740662e-02	1.721905078738928e-03
30210	3.291309252381325e-02	7.373569533228874e-04
30222	3.290604427456856e-02	6.399597041308880e-04
30234	3.290851786732674e-02	8.110143244266510e-04
30246	3.290943056344986e-02	3.863992169499397e-04
30258	3.290750831365585e-02	2.084020525217056e-04
30270	3.291898220777512e-02	1.800355501472950e-03
30282	3.292888775467873e-02	1.979553606361151e-03
30294	3.293105587363243e-02	5.389293655753136e-04
30306	3.291772678494453e-02	-6.304117850959301e-04
30318	3.292195126414299e-02	2.058240119367838e-03
30330	3.292696177959442e-02	1.604203134775162e-06
30342	3.292084857821465e-02	9.728046134114265e-04
30354	3.292930126190186e-02	8.078664541244507e-04
30366	3.293958678841591e-02	1.705153379589319e-03
30378	3.295153379440308e-02	1.321879215538502e-03
30394	3.296425193548203e-02	1.279476098716259e-03
30406	3.296517580747604e-02	6.352639757096767e-04
30418	3.295271843671799e-02	-2.175788395106792e-04
30430	3.294839709997177e-02	1.197125762701035e-03
30442	3.295191749930382e-02	1.760805491358042e-03
30454	3.295018896460533e-02	1.068983227014542e-03
30466	3.295250982046127e-02	1.075538806617260e-03
30478	3.294704854488373e-02	-3.652330487966537e-04
30490	3.294444829225540e-02	1.558955758810043e-03
30502	3.293924778699875e-02	9.522060863673687e-04
30514	3.294204920530319e-02	1.047033816576004e-03
30526	3.294899314641953e-02	1.722589135169983e-03
30538	3.295772895216942e-02	6.821202114224434e-04
30550	3.296020254492760e-02	1.544794533401728e-03
30562	3.295828774571419e-02	6.289626471698284e-04
30574	3.295619040727615e-02	7.200194522738457e-04
30586	3.294375538825989e-02	-3.818403929471970e-04
30599	3.292547538876534e-02	-7.549505680799484e-04
30611	3.292671591043472e-02	1.221735030412674e-03
30623	3.292421251535416e-02	6.457772105932236e-04
30635	3.292431682348251e-02	7.045804522931576e-04
30647	3.292188793420792e-02	6.317184306681156e-04
30659	3.292616829276085e-02	1.474808435887098e-03
30671	3.293284401297569e-02	1.175011973828077e-03
30683	3.293979167938232e-02	1.252676825970411e-03
30695	3.292911872267723e-02	1.253578811883926e-04
30707	3.292280063033104e-02	6.432887166738510e-04
30719	3.291618451476097e-02	1.635700464248657e-04
30731	3.290749341249466e-02	1.091747544705868e-04
30743	3.289255127310753e-02	3.364849835634232e-04
30755	3.290697187185287e-02	1.851159613579512e-03
30767	3.290989995002747e-02	-4.933495074510574e-05
30779	3.291093930602074e-02	1.305129844695330e-03
30791	3.291958197951317e-02	9.538265876471996e-04
30807	3.291944414377213e-02	6.736419163644314e-04
30819	3.292339667677879e-02	6.799153052270412e-04
30831	3.292403370141983e-02	1.369707752019167e-03
30843	3.291255980730057e-02	9.170351549983025e-04
30855	3.290943428874016e-02	1.382309943437576e-03
30867	3.289739787578583e-02	-3.909221850335598e-04
30879	3.288690373301506e-02	6.871046498417854e-04
30891	3.287753090262413e-02	-3.788634203374386e-04
30903	3.288265690207481e-02	1.440009567886591e-03
30915	3.288459405303001e-02	9.572375565767288e-04
30927	3.288825973868370e-02	1.656486652791500e-03
30939	3.289092332124710e-02	6.487113423645496e-04
30951	3.289892524480820e-02	2.698066644370556e-03
30963	3.289831802248955e-02	1.472234725952148e-03
30975	3.291556984186172e-02	1.696744933724403e-03
30987	3.291950374841690e-02	6.739445962011814e-04
30999	3.292379900813103e-02	1.330984756350517e-03
31011	3.292986750602722e-02	7.872390560805798e-04
31023	3.294174373149872e-02	8.283462375402451e-04
31035	3.293552994728088e-02	-2.767965197563171e-04
31047	3.292812034487724e-02	6.855302490293980e-04
31059	3.293645754456520e-02	2.026348374783993e-03
31071	3.294339030981064e-02	1.633302774280310e-03
31083	3.294432908296585e-02	7.851966656744480e-04
31095	3.293600305914879e-02	5.717654712498188e-04
31107	3.293393924832344e-02	9.882859885692596e-04
31119	3.294216468930244e-02	1.678673084825277e-03
31131	3.295324742794037e-02	2.374556381255388e-03
31143	3.294979780912399e-02	2.732900902628899e-04
31155	3.295415639877319e-02	1.611194107681513e-03
31167	3.296329081058502e-02	6.678001955151558e-04
31179	3.296179324388504e-02	8.933250792324543e-04
31191	3.296438604593277e-02	1.331688836216927e-03
31203	3.295951709151268e-02	7.411353290081024e-04
31211	3.296665847301483e-02	1.622849609702826e-03
31223	3.296448662877083e-02	9.419117122888565e-05
31235	3.296830132603645e-02	7.328698411583900e-04
31247	3.297314792871475e-02	1.667074859142303e-03
31259	3.297210112214088e-02	9.508947841823101e-04
31271	3.296903148293495e-02	6.776237860321999e-04
31283	3.296385332942009e-02	1.612668391317129e-03
31295	3.297132253646851e-02	1.320040319114923e-03
31307	3.297189250588417e-02	9.705871343612671e-04
31319	3.297104686498642e-02	1.181377563625574e-03
31331	3.297540917992592e-02	8.803522214293480e-04
31343	3.298195451498032e-02	1.338892616331577e-04
31355	3.297401219606400e-02	-4.143747501075268e-04
31367	3.297234699130058e-02	7.535521872341633e-04
31379	3.298211470246315e-02	1.616315916180611e-03
31391	3.298170864582062e-02	7.719350978732109e-04
31403	3.297832608222961e-02	2.826750278472900e-05
31411	3.297051042318344e-02	5.569956265389919e-04
31423	3.296656161546707e-02	6.519285961985588e-04
31435	3.296668455004692e-02	2.099621109664440e-03
31447	3.295700624585152e-02	-3.249077126383781e-04
31460	3.294502571225166e-02	1.003216020762920e-04
31472	3.294091299176216e-02	6.298921070992947e-04
31484	3.293644636869431e-02	-1.145331189036369e-04
31496	3.293475508689880e-02	6.164372898638248e-04
31508	3.293985128402710e-02	7.033548317849636e-04
31516	3.293459489941597e-02	5.027758888900280e-04
31528	3.293235599994659e-02	6.611444987356663e-04
31540	3.292376175522804e-02	5.479534156620502e-04
31552	3.290868550539017e-02	-3.824699670076370e-04
31564	3.291562944650650e-02	2.744946628808975e-03
31576	3.290953114628792e-02	-5.576061084866524e-05
31588	3.290401399135590e-02	8.773836307227612e-04
31600	3.290568664669991e-02	5.922359414398670e-04
31612	3.289997577667236e-02	3.124182112514973e-04
31624	3.290732577443123e-02	1.719315536320210e-03
31640	3.290961310267448e-02	1.402420923113823e-03
31648	3.290439769625664e-02	5.953195504844189e-04
31660	3.290848806500435e-02	1.166475936770439e-03
31672	3.290953114628792e-02	1.027085818350315e-03
31684	3.291449695825577e-02	6.214003078639507e-04
31696	3.291043266654015e-02	7.138033397495747e-04
31708	3.290790319442749e-02	6.721774116158485e-04
31720	3.289854153990746e-02	-6.758002564311028e-05
31736	3.290760889649391e-02	3.334898501634598e-04
31748	3.290588408708572e-02	4.394277930259705e-04
31760	3.290318325161934e-02	2.264594659209251e-04
31772	3.289129957556725e-02	1.606899313628674e-04
31780	3.289160132408142e-02	9.301383979618549e-04
31796	3.288371115922928e-02	1.267824321985245e-03
31808	3.288441151380539e-02	1.579468138515949e-03
31820	3.288722038269043e-02	1.321148592978716e-03
31832	3.288614377379417e-02	5.193054676055908e-04
31844	3.287843987345695e-02	1.016835216432810e-03
31856	3.287483006715775e-02	5.401140078902245e-04
31868	3.286655992269516e-02	6.457138806581497e-04
31880	3.286879509687424e-02	1.178016886115074e-03
31892	3.286873921751976e-02	6.851223297417164e-04
31904	3.286182880401611e-02	-9.581726044416428e-05
31916	3.286527469754219e-02	1.580415293574333e-03
31924	3.286506235599518e-02	3.596921451389790e-04
31936	3.286151587963104e-02	1.261189114302397e-03
31948	3.285812214016914e-02	-4.199976101517677e-04
31960	3.284483030438423e-02	7.072947919368744e-04
31972	3.283629193902016e-02	-3.149262629449368e-04
31984	3.283536806702614e-02	2.535255625844002e-04
31996	3.281962126493454e-02	-4.810201935470104e-04
32008	3.281695768237114e-02	5.615367554128170e-04
32020	3.282090649008751e-02	1.655285246670246e-03
32032	3.282067552208900e-02	6.382977589964867e-04
32044	3.281575068831444e-02	4.247799515724182e-04
32056	3.281876817345619e-02	1.314948312938213e-03
32072	3.281296417117119e-02	2.094227820634842e-04
32084	3.280713781714439e-02	3.170315176248550e-04
32096	3.280605003237724e-02	6.279703229665756e-04
32108	3.281159326434135e-02	1.773425377905369e-03
32120	3.281549736857414e-02	6.273952312767506e-04
32132	3.280850127339363e-02	3.477870486676693e-04
32144	3.281421959400177e-02	8.661937899887562e-04
32156	3.281269595026970e-02	3.197290934622288e-04
32168	3.280726075172424e-02	6.311568431556225e-04
32180	3.280379250645638e-02	6.107897497713566e-04
32188	3.280072659254074e-02	4.047313705086708e-04
32204	3.279972076416016e-02	-8.585397154092789e-05
32216	3.279462456703186e-02	-3.918986767530441e-04
32228	3.279987350106239e-02	1.810993067920208e-03
32240	3.280113264918327e-02	1.045747660100460e-03
32248	3.280628472566605e-02	1.160041429102421e-03
32260	3.280381858348846e-02	1.056705135852098e-03
32272	3.281301632523537e-02	9.803278371691704e-04
32284	3.280994296073914e-02	-2.160472795367241e-04
32296	3.280451148748398e-02	5.610180087387562e-04
32308	3.280385583639145e-02	5.605840124189854e-04
32320	3.280581906437874e-02	1.681454945355654e-03
32333	3.279948607087135e-02	3.006374463438988e-04
32349	3.279899433255196e-02	2.956879325211048e-04
32361	3.280256316065788e-02	-1.699412241578102e-04
32373	3.280270099639893e-02	1.055207103490829e-03
32385	3.281012177467346e-02	1.366655342280865e-03
32397	3.280844911932945e-02	-5.588773638010025e-05
32409	3.281142562627792e-02	1.684134360402822e-03
32421	3.281418979167938e-02	1.106551848351955e-03
32433	3.281401842832565e-02	8.836043998599052e-04
32445	3.280605003237724e-02	-7.151253521442413e-05
32457	3.280218690633774e-02	6.191353313624859e-04
32465	3.280345723032951e-02	1.103036105632782e-03
32477	3.280122578144073e-02	9.435336105525494e-04
32489	3.278664499521255e-02	-1.613167114555836e-04
32501	3.278528526425362e-02	6.179846823215485e-04
32513	3.278089687228203e-02	6.632204167544842e-04
32525	3.277088701725006e-02	-1.855045557022095e-04
32537	3.276365622878075e-02	2.978327684104443e-04
32549	3.277025371789932e-02	-3.659580834209919e-04
32565	3.276883438229561e-02	1.564683392643929e-03
32577	3.276476263999939e-02	4.422175697982311e-04
32589	3.276481479406357e-02	7.085371762514114e-04
32601	3.275802358984947e-02	-3.997916355729103e-04
32609	3.275134414434433e-02	5.745105445384979e-04
32621	3.274803608655930e-02	6.067487411201000e-04
32633	3.273300826549530e-02	-1.431330107152462e-03
32645	3.273251280188560e-02	5.999659188091755e-04
32657	3.273666277527809e-02	6.124069914221764e-04
32669	3.272690996527672e-02	-1.417202875018120e-04
32681	3.272856771945953e-02	1.036444213241339e-03
32693	3.272275626659393e-02	1.231576316058636e-04
32705	3.271338716149330e-02	1.745135523378849e-04
32717	3.271174803376198e-02	4.978217184543610e-04
32729	3.270004317164421e-02	1.273294445127249e-03
32741	3.270284086465836e-02	5.435645580291748e-04
32753	3.270846605300903e-02	1.538365613669157e-03
32765	3.271788358688354e-02	9.270645678043365e-04
32777	3.272688761353493e-02	1.351461280137300e-03
32789	3.271973505616188e-02	1.229578629136086e-04
32801	3.271043673157692e-02	-3.481823951005936e-04
